id,date,speaker,statement,label_fnn,word_count,text_length
15771,2018-08-29T06:00:00-04:00,Greater Wisconsin Committee,"""When the law stopped Tony Evers from revoking a teacher's license for viewing pornography, Tony worked with lawmakers from both parties to change the law so offenders could be kicked out of the classroom.""",real,628,3668
12312,2016-04-29T07:22:08-04:00,Katie McGinty,"""Pat Toomey advocated for eliminating all corporate taxes.""",real,590,3527
4751,2011-11-08T06:00:00-05:00,Rob Portman,"""A couple retiring today will pay about $119,000 in lifetime Medicare taxes and receive about $357,000 in lifetime Medicare benefits. ... about 3 bucks in benefits for every dollar in taxes.""",real,607,3673
1214,2009-09-29T17:44:23-04:00,Ginny Brown-Waite,"AARP is ""the largest reseller of insurance in the country"" and ""has a vested interest in seeing that the market for reselling supplemental insurance expands.""",real,1537,9331
17273,2019-09-06T10:30:28-04:00,Viral image,"Says Alexandria Ocasio-Cortez tweeted, ""I see people are rushing out to fill up their cars for this hurricane at the gas station. This wouldnât be an issue if they had electric cars. If the power is out for a week how are they going to get gas? We need to start planning ahead and moving forward.""",fake,279,1578
15675,2018-08-07T09:30:00-04:00,Richard Cordray,"""Education Secretary Betsy DeVos owes Ohio $5.3 million for campaign finance violations and Mike DeWine's office refuses to collect the fine.""",fake,479,2841
17252,2019-09-03T10:26:37-04:00,Dave Aronberg,"Floridaâs red flag gun law has been used ""about five times a day.""",real,849,4793
13282,2016-10-18T16:56:24-04:00,Donald Trump,"""Many of (Hillary Clinton's) friends took bigger deductions (than me). Warren Buffett took a massive deduction. (George) Soros, who is a friend of hers, took a massive deduction.""",fake,692,4022
3219,2011-02-11T16:31:47-05:00,Mitt Romney,"""Today there are more men and women out of work in America than there are people working in Canada.""",fake,862,5009
8032,2013-07-17T11:56:51-04:00,John Boehner,"""This is the same (farm) bill we voted on a few weeks ago, with the exception of one or two sentences.""",fake,1088,6176
17788,2020-01-17T16:23:45-05:00,Instagram posts,"Says Martin Luther King Jr. ""was killed (smothered) in the hospital"" and ""the US government was found guilty in a court of law of conspiring to kill him.""",fake,1028,5941
6273,2012-07-20T10:00:00-04:00,Daniel Rodriguez,Says no city comparable in size to Austin or smaller was broken into as many congressional districts.,real,1374,8343
16588,2019-03-12T16:43:24-04:00,Joni Ernst,"""At $93 trillion, the Green New Deal would cost more than the entire recorded spending of the U.S. since the Constitution went into effect in 1789.""",fake,689,4116
12274,2016-04-22T11:16:09-04:00,Kofi Annan,"""Studies have consistently failed to establish the existence of a link between the harshness of a countryâs drug laws and its levels of drug use.""",real,892,5245
11925,2016-02-17T17:07:40-05:00,Tim McGinty,"""We are almost halfway to our goal of 1,000 rapes prosecuted!""",real,476,2901
11106,2015-07-23T15:55:57-04:00,Jon Stewart,"The United States isÂ ""fighting with Iraqis to defeat ISIS along with Iran. But in Yemen we're fighting Iran with Iraqis and Saudis.""",real,790,4650
16864,2019-05-10T16:37:24-04:00,West Virginia Republican Party,"""West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.""",fake,427,2483
5034,2011-12-27T13:41:26-05:00,Ellyn Bogdanoff,"""Florida is considered the fourth-largest gambling state in the nation.""",real,1490,8799
18330,2020-04-13T12:44:03-04:00,Viral image,ââPrivateâ messages sent to individual people during a Zoom meeting show up in the end-of-meeting transcript along with all other public messages.â,real,475,2715
6991,2012-10-23T18:11:33-04:00,Mitt Romney,"Says Barack Obama was silent on Iran ""when the students took to the streets in Tehran and the people there protested, (and) the Green Revolution occurred.""",fake,1403,8209
3551,2011-04-08T06:01:00-04:00,Tim Ryan,"""A report in Navy Times said that 7.3 percent of Army, Navy and Marines have thought about attempting suicide.""",fake,696,4209
650,2008-08-24T00:00:00-04:00,Barack Obama,"The Bush administration's latest plans for troop withdrawal from Iraq by 2011 are ""more or less the same time frame I announced two years ago.""",real,568,3187
15059,2018-02-21T15:30:29-05:00,Stacey Abrams,"""The majority of Georgians incarcerated in local jails have never been convicted of crime. They are simply too poor to pay their bail.""",real,973,5749
1717,2010-04-23T11:32:46-04:00,House Natural Resources Committee Republicans,"""Obama did not open new lands to offshore drilling â all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.""",fake,1048,6107
16263,2018-11-29T16:49:51-05:00,Nancy Pelosi,"""Thereâs bipartisan consensus that (Matthew Whitakerâs) appointment violates the Appointments Clause of the Constitution.""",fake,703,4646
8199,2013-08-28T10:00:00-04:00,Steve Stockman,"Says U.N. arms treaty will mandate a ""new international gun registry.""",fake,1127,6600
8958,2014-02-24T05:00:00-05:00,Mothers Against Drunk Driving,"""A majority of drunk driving deaths and injuries are caused by drunk driving offenders with no prior convictions.""",real,711,4441
15214,2018-04-02T17:53:49-04:00,Donald Trump,"""Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed.""",fake,558,3303
10157,2014-10-29T14:45:59-04:00,Barack Obama,"""You cannot get (Ebola) from just riding on a plane or bus.""",real,1172,6580
2124,2010-07-26T16:54:15-04:00,Americans for Job Security,"The ""state bureaucracy"" Jane Norton managed ""grew by $43 million in just three years.""",real,541,3116
17639,2019-12-12T18:42:06-05:00,Ted Cruz,"""Ukraine blatantly interfered in our election.""",fake,983,6195
17243,2019-08-27T15:56:28-04:00,Bernie Sanders,"""Last year, South Carolina spent $21,756 per prison inmate and $11,552 per student.""",real,563,3491
16749,2019-04-15T15:48:55-04:00,Howard Schultz,"Says presidents George W. Bush and Barack Obama each tried to get immigration bills passed, but ""it did not work because the other party was unwilling to provide the president and his party a victory.""",fake,1124,6591
517,2008-06-10T00:00:00-04:00,Chain email,"From Obama's book: ""I found a solace in nursing a pervasive sense of grievance and animosity against my mother's race.""",fake,380,2183
12817,2016-07-28T23:23:48-04:00,Hillary Clinton,"Says Donald Trump said at the Republican convention, ""I alone can fix it.""",real,435,2467
5397,2012-02-22T06:00:00-05:00,Richard Morrison,"After Arizona banned smoking in ""all public places"" in 2007, ""admissions for acute myocardial infarction â¦ stroke, asthma, [and] angina decreased following the implementation of the ban.""",real,751,4599
4389,2011-09-06T06:00:00-04:00,Rick Perry,"""I became a Republican sooner in my life than"" Ronald Reagan did in his.",real,819,4789
6564,2012-08-28T21:28:24-04:00,Rick Santorum,"Says President Obama has waived ""the work requirement for welfare.""",fake,742,4541
8454,2013-10-25T00:00:00-04:00,Nancy Jester,"Georgia ""spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.""",real,905,5420
14985,2018-01-30T23:52:31-05:00,Donald Trump,"Says one year later, ""the coalition to defeat ISIS has liberated very close toÂ 100 percent of the territory just recentlyÂ held by these killers in Iraq and Syria.""",real,335,1979
13053,2016-09-12T18:04:07-04:00,Ted Gatsas,"Chris ""Sununu supported Obamaâs Common Core agenda, taking away local control of our schools.""",fake,611,3792
16856,2019-05-12T15:00:00-04:00,Kelly Cassidy,"""In states that have legalized (recreational marijuana), you see steady decreases in youth use if you do it right.""",fake,943,5711
17685,2019-12-20T16:59:07-05:00,Bernie Sanders,"""I am very proud that I am the only candidate in the Democratic primary to have voted against all of Trump's defense budgets.""",fake,609,3698
11064,2015-07-14T16:37:25-04:00,Limberbutt McCubbins,"""Limberbutt McCubbins (a five-year-old cat) is a candidate"" in the 2016 presidential election.",real,1130,6870
7227,2013-01-08T18:09:22-05:00,Rick Scott,Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.,fake,812,4835
3406,2011-03-11T06:00:00-05:00,Larry Gause,"Says Charlotte Nash ""pretends to be a chicken farmer"" in order to get property tax exemptions.",fake,859,4964
1127,2009-08-11T18:05:34-04:00,Barack Obama,"""If you like your health care plan, you can keep your health care plan.""",real,1446,8383
4435,2011-09-12T21:37:23-04:00,Rick Perry,"Social Security is a ""Ponzi scheme.""",fake,1402,8211
17146,2019-08-02T11:46:04-04:00,Tulsi Gabbard,"Says that under President Donald Trump, ""not only have we not gone after al-Qaida ... our president is supporting al-Qaida.""",fake,750,4475
4114,2011-07-14T17:39:50-04:00,Crossroads GPS,"""Our country's got this huge debt, and (President Barack) Obama says raise taxes and keep spending more.""",real,1275,7416
3391,2011-03-09T16:00:00-05:00,National Republican Senatorial Committee,"Says Sen. Sherrod Brown admitted ""that his $787 billion stimulus law failed"" and ""after specifically attacking Republicans for wanting to lower Americans' taxes, (he) now claims that his stimulus bill 'didn't do enough' to lower taxes.""",real,617,3668
2246,2010-08-19T00:01:00-04:00,Stephen Archambault,"Rhode Island is ""at the top of the country for alcohol-related fatalities.""",real,338,2003
5041,2012-01-02T07:30:00-05:00,Steve Lonegan,"""New Jersey taxpayers â¦ will now face the highest tolls in the country.""",fake,581,3272
17097,2019-07-19T09:42:05-04:00,Tulsi Gabbard,"At the same time President Trump talks about supporting veterans, ""he is deporting service members who have volunteered to serve this country.""",real,921,5813
3518,2011-04-04T11:00:35-04:00,Tim Pawlenty,"""Every child born today inherits a $30,000 share in a national debt that stands at more than $13 trillion.""",real,330,1892
4237,2011-08-05T06:00:00-04:00,Kevin DeWine,Says Republican Sen. John McCain won more votes for president in Cuyahoga County in the 2008 general election than he did in seven states.,real,426,2575
16067,2018-10-23T14:46:11-04:00,North Carolina Republican Party,"Democrats pledged to ""force all North Carolinians into a single-payer health insurance scheme"" that would cost $72 billion.",fake,1152,7069
15664,2018-07-26T15:16:32-04:00,Bill Nelson,"Says detained immigrant parents separated from their children at the border are being charged ""as much as $8 a minute to call their children.""",fake,1049,6322
17874,2020-02-05T12:54:20-05:00,Donald Trump,"âIn sanctuary cities, local officials order police to release dangerous criminal aliens to prey upon the public instead of handing them over to ICE to be safely removed.â",fake,1056,6459
16419,2019-01-29T15:31:08-05:00,Howard Schultz,"""Over 40 percent of the American people don't have $400 in the bank.""",real,628,3687
8219,2013-09-03T05:00:00-04:00,Terry McAuliffe,Says Ken Cuccinelli supported a law that could allow people to carry missile launchers into airports.,fake,719,4513
10182,2014-11-01T00:01:00-04:00,David Cicilline,"""We have the third-lowest minimum wage â¦ of developed countries.""",real,651,3901
8822,2014-01-26T15:44:30-05:00,Mitch McConnell,"""The minimum wage is mostly an entry-level wage for young people.""",real,574,3403
10051,2014-10-12T00:01:00-04:00,Allan Fung,"In the 38 Studios deal, ""Wall Street investors took a risk, and went bust.""",fake,723,4261
9122,2014-04-01T15:44:02-04:00,American Bridge 21st Century,Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,real,767,4533
10821,2015-05-11T00:15:54-04:00,Mark Warner,"An audit shows ""there are 6.5 million people who have active Social Security numbers who are 112 years of age or older,""",real,689,4079
